subset,model,seed,dim,sev,one_minus_q,rmse,score,ece,cov90,rmse_base
FD004,lstm,0,timeliness,5,1.0,29.785293579101562,25470.88671875,0.10483870967741937,0.8830645161290323,15.115614891052246
FD004,lstm,0,consistency,0,0.0,15.115614891052246,1612.9287109375,0.1403225806451613,0.9879032258064516,15.115614891052246
FD004,lstm,0,consistency,1,0.052941203117370605,16.039770126342773,1664.069091796875,0.12096774193548387,0.967741935483871,15.115614891052246
FD004,lstm,0,consistency,2,0.17205893993377686,20.202112197875977,2580.7021484375,0.1018548387096774,0.875,15.115614891052246
FD004,lstm,0,consistency,3,0.29117637872695923,19.528043746948242,2237.348388671875,0.12217741935483868,0.8588709677419355,15.115614891052246
FD004,lstm,0,consistency,4,0.4102941155433655,26.09937286376953,5627.6171875,0.19677419354838704,0.6895161290322581,15.115614891052246
FD004,lstm,0,consistency,5,0.5294117629528046,46.44193649291992,83227.078125,0.3576612903225806,0.3629032258064516,15.115614891052246
FD004,lstm,0,drift,0,0.0,15.115614891052246,1612.9287109375,0.1403225806451613,0.9879032258064516,15.115614891052246
FD004,lstm,0,drift,1,0.09999996423721313,16.840011596679688,1369.648193359375,0.1253225806451613,0.9717741935483871,15.115614891052246
FD004,lstm,0,drift,2,0.32499992847442627,29.651517868041992,4937.0078125,0.2713709677419354,0.7701612903225806,15.115614891052246
FD004,lstm,0,drift,3,0.5499999821186066,44.07072830200195,18979.45703125,0.4157258064516129,0.3870967741935484,15.115614891052246
FD004,lstm,0,drift,4,0.7749999910593033,54.70431900024414,50282.171875,0.4766129032258064,0.11290322580645161,15.115614891052246
FD004,lstm,0,drift,5,1.0,62.76359939575195,102581.1953125,0.494758064516129,0.04435483870967742,15.115614891052246
FD004,lstm,1,accuracy,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,accuracy,1,0.05000007152557373,14.827641487121582,1288.323486328125,0.144758064516129,0.9838709677419355,14.873019218444824
FD004,lstm,1,accuracy,2,0.1875,15.842761993408203,1251.2193603515625,0.13588709677419356,0.9879032258064516,14.873019218444824
FD004,lstm,1,accuracy,3,0.32499992847442627,15.420191764831543,1189.049072265625,0.13225806451612904,0.9758064516129032,14.873019218444824
FD004,lstm,1,accuracy,4,0.4624999761581421,17.624990463256836,1963.4669189453125,0.11693548387096775,0.9919354838709677,14.873019218444824
FD004,lstm,1,accuracy,5,0.5999999642372131,19.1268253326416,1874.1068115234375,0.10161290322580645,0.9717741935483871,14.873019218444824
FD004,lstm,1,accuracy_bias,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,accuracy_bias,1,0.05000007152557373,14.91743278503418,1250.466064453125,0.1439516129032258,0.9879032258064516,14.873019218444824
FD004,lstm,1,accuracy_bias,2,0.1875,16.228654861450195,1555.362548828125,0.13379032258064516,0.9798387096774194,14.873019218444824
FD004,lstm,1,accuracy_bias,3,0.32499992847442627,18.8897647857666,1895.9854736328125,0.11685483870967742,0.967741935483871,14.873019218444824
FD004,lstm,1,accuracy_bias,4,0.4624999761581421,22.457359313964844,4207.0791015625,0.1375,0.9153225806451613,14.873019218444824
FD004,lstm,1,accuracy_bias,5,0.5999999642372131,27.130765914916992,6497.68896484375,0.18870967741935485,0.8024193548387096,14.873019218444824
FD004,lstm,1,completeness_MCAR,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,completeness_MCAR,1,0.050845980644226074,14.915252685546875,1353.4520263671875,0.14475806451612905,0.9717741935483871,14.873019218444824
FD004,lstm,1,completeness_MCAR,2,0.16276884078979492,14.910528182983398,1412.4193115234375,0.1467741935483871,0.9838709677419355,14.873019218444824
FD004,lstm,1,completeness_MCAR,3,0.2758064866065979,15.634958267211914,1262.5823974609375,0.12862903225806452,0.9717741935483871,14.873019218444824
FD004,lstm,1,completeness_MCAR,4,0.3872470259666443,18.092653274536133,2336.08837890625,0.12943548387096776,0.9838709677419355,14.873019218444824
FD004,lstm,1,completeness_MCAR,5,0.5002846717834473,16.811260223388672,1702.27783203125,0.12419354838709677,0.9717741935483871,14.873019218444824
FD004,lstm,1,completeness_MAR,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,completeness_MAR,1,0.05031627416610718,14.957969665527344,1381.392578125,0.14475806451612905,0.9798387096774194,14.873019218444824
FD004,lstm,1,completeness_MAR,2,0.16413664817810059,15.54728889465332,1299.74365234375,0.1375,0.9879032258064516,14.873019218444824
FD004,lstm,1,completeness_MAR,3,0.2778462767601013,15.493891716003418,1320.9642333984375,0.1407258064516129,0.9879032258064516,14.873019218444824
FD004,lstm,1,completeness_MAR,4,0.3907812237739563,16.790790557861328,1356.5216064453125,0.12862903225806452,0.9959677419354839,14.873019218444824
FD004,lstm,1,completeness_MAR,5,0.5040954947471619,19.647388458251953,2522.40673828125,0.1088709677419355,0.9717741935483871,14.873019218444824
FD004,lstm,1,completeness_MNAR,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,completeness_MNAR,1,0.05043482780456543,15.03640079498291,1313.4632568359375,0.1411290322580645,0.9798387096774194,14.873019218444824
FD004,lstm,1,completeness_MNAR,2,0.16331440210342407,16.797117233276367,1846.744873046875,0.1310483870967742,0.9798387096774194,14.873019218444824
FD004,lstm,1,completeness_MNAR,3,0.2761306166648865,18.36348533630371,2881.9736328125,0.11693548387096775,0.9717741935483871,14.873019218444824
FD004,lstm,1,completeness_MNAR,4,0.3883855938911438,19.728944778442383,3559.44189453125,0.09395161290322582,0.9838709677419355,14.873019218444824
FD004,lstm,1,completeness_MNAR,5,0.500118613243103,27.409624099731445,55230.4609375,0.08145161290322582,0.8870967741935484,14.873019218444824
FD004,lstm,1,timeliness,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,timeliness,1,0.15384620428085327,15.157620429992676,1258.4571533203125,0.1407258064516129,0.9717741935483871,14.873019218444824
FD004,lstm,1,timeliness,2,0.38461536169052124,18.806303024291992,2156.54345703125,0.10798387096774195,0.967741935483871,14.873019218444824
FD004,lstm,1,timeliness,3,0.5384615361690521,22.097543716430664,9606.240234375,0.10516129032258066,0.9717741935483871,14.873019218444824
FD004,lstm,1,timeliness,4,0.7692307680845261,25.624671936035156,15062.607421875,0.09000000000000001,0.9475806451612904,14.873019218444824
FD004,lstm,1,timeliness,5,1.0,29.333425521850586,23301.236328125,0.11653225806451614,0.8830645161290323,14.873019218444824
FD004,lstm,1,consistency,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,consistency,1,0.052941203117370605,15.955873489379883,1407.497314453125,0.13016129032258067,0.967741935483871,14.873019218444824
FD004,lstm,1,consistency,2,0.17205893993377686,19.65312957763672,2062.979736328125,0.12524193548387091,0.8870967741935484,14.873019218444824
FD004,lstm,1,consistency,3,0.29117637872695923,23.1203556060791,4995.013671875,0.1588709677419355,0.8185483870967742,14.873019218444824
FD004,lstm,1,consistency,4,0.4102941155433655,30.028038024902344,9582.2119140625,0.24516129032258066,0.6693548387096774,14.873019218444824
FD004,lstm,1,consistency,5,0.5294117629528046,42.91822052001953,55852.90625,0.32298387096774195,0.4637096774193548,14.873019218444824
FD004,lstm,1,drift,0,0.0,14.873019218444824,1326.6990966796875,0.1463709677419355,0.9798387096774194,14.873019218444824
FD004,lstm,1,drift,1,0.09999996423721313,16.16260528564453,1260.9561767578125,0.15395161290322582,0.9838709677419355,14.873019218444824
FD004,lstm,1,drift,2,0.32499992847442627,30.050193786621094,5447.486328125,0.24959677419354837,0.8870967741935484,14.873019218444824
FD004,lstm,1,drift,3,0.5499999821186066,46.81035614013672,24984.701171875,0.4112903225806452,0.3790322580645161,14.873019218444824
FD004,lstm,1,drift,4,0.7749999910593033,57.742313385009766,65263.3203125,0.4693548387096774,0.14516129032258066,14.873019218444824
FD004,lstm,1,drift,5,1.0,65.1424789428711,127970.5,0.4883064516129032,0.06451612903225806,14.873019218444824
FD004,lstm,2,accuracy,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,accuracy,1,0.05000007152557373,15.451314926147461,1199.8001708984375,0.1064516129032258,0.9637096774193549,15.61449909210205
FD004,lstm,2,accuracy,2,0.1875,16.867618560791016,1892.6829833984375,0.1024193548387097,0.9637096774193549,15.61449909210205
FD004,lstm,2,accuracy,3,0.32499992847442627,15.877660751342773,1225.5870361328125,0.09919354838709679,0.9717741935483871,15.61449909210205
FD004,lstm,2,accuracy,4,0.4624999761581421,18.783143997192383,2299.521728515625,0.07943548387096776,0.9395161290322581,15.61449909210205
FD004,lstm,2,accuracy,5,0.5999999642372131,18.93770408630371,1923.905029296875,0.0789516129032258,0.9435483870967742,15.61449909210205
FD004,lstm,2,accuracy_bias,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,accuracy_bias,1,0.05000007152557373,15.65424919128418,1246.3544921875,0.10806451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,accuracy_bias,2,0.1875,16.931753158569336,1768.150390625,0.09749999999999999,0.9596774193548387,15.61449909210205
FD004,lstm,2,accuracy_bias,3,0.32499992847442627,19.1230525970459,2051.939453125,0.09233870967741933,0.9153225806451613,15.61449909210205
FD004,lstm,2,accuracy_bias,4,0.4624999761581421,22.61469841003418,3531.67919921875,0.13508064516129029,0.8266129032258065,15.61449909210205
FD004,lstm,2,accuracy_bias,5,0.5999999642372131,26.56161117553711,5538.4033203125,0.182258064516129,0.7379032258064516,15.61449909210205
FD004,lstm,2,completeness_MCAR,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,completeness_MCAR,1,0.050845980644226074,15.20355224609375,1140.8511962890625,0.10483870967741934,0.9516129032258065,15.61449909210205
FD004,lstm,2,completeness_MCAR,2,0.16276884078979492,15.448976516723633,1227.0728759765625,0.10161290322580645,0.9596774193548387,15.61449909210205
FD004,lstm,2,completeness_MCAR,3,0.2758064866065979,17.00896453857422,1411.4989013671875,0.09233870967741938,0.9475806451612904,15.61449909210205
FD004,lstm,2,completeness_MCAR,4,0.3872470259666443,17.67201805114746,1825.2147216796875,0.08911290322580648,0.9556451612903226,15.61449909210205
FD004,lstm,2,completeness_MCAR,5,0.5002846717834473,17.094318389892578,1480.174560546875,0.0870967741935484,0.9475806451612904,15.61449909210205
FD004,lstm,2,completeness_MAR,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,completeness_MAR,1,0.05031627416610718,15.736043930053711,1261.2442626953125,0.1036290322580645,0.9637096774193549,15.61449909210205
FD004,lstm,2,completeness_MAR,2,0.16413664817810059,15.686680793762207,1230.7747802734375,0.11088709677419357,0.967741935483871,15.61449909210205
FD004,lstm,2,completeness_MAR,3,0.2778462767601013,16.11564826965332,1220.8172607421875,0.1,0.9798387096774194,15.61449909210205
FD004,lstm,2,completeness_MAR,4,0.3907812237739563,16.95444107055664,1243.515380859375,0.08782258064516128,0.9516129032258065,15.61449909210205
FD004,lstm,2,completeness_MAR,5,0.5040954947471619,18.729480743408203,2030.221435546875,0.07661290322580644,0.9516129032258065,15.61449909210205
FD004,lstm,2,completeness_MNAR,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,completeness_MNAR,1,0.05043482780456543,15.672646522521973,1205.5718994140625,0.1028225806451613,0.967741935483871,15.61449909210205
FD004,lstm,2,completeness_MNAR,2,0.16331440210342407,17.092485427856445,1878.97607421875,0.08588709677419357,0.9556451612903226,15.61449909210205
FD004,lstm,2,completeness_MNAR,3,0.2761306166648865,17.901718139648438,3009.500732421875,0.08024193548387097,0.9395161290322581,15.61449909210205
FD004,lstm,2,completeness_MNAR,4,0.3883855938911438,19.690126419067383,7144.75927734375,0.0532258064516129,0.9274193548387096,15.61449909210205
FD004,lstm,2,completeness_MNAR,5,0.500118613243103,28.283939361572266,30193.740234375,0.12379032258064519,0.842741935483871,15.61449909210205
FD004,lstm,2,timeliness,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,timeliness,1,0.15384620428085327,15.759038925170898,1172.48876953125,0.09475806451612903,0.9516129032258065,15.61449909210205
FD004,lstm,2,timeliness,2,0.38461536169052124,18.562728881835938,1980.2105712890625,0.07548387096774196,0.9435483870967742,15.61449909210205
FD004,lstm,2,timeliness,3,0.5384615361690521,21.995664596557617,5864.59423828125,0.09387096774193551,0.9354838709677419,15.61449909210205
FD004,lstm,2,timeliness,4,0.7692307680845261,25.079980850219727,14598.1240234375,0.0963709677419355,0.8709677419354839,15.61449909210205
FD004,lstm,2,timeliness,5,1.0,28.581449508666992,24883.96484375,0.1431451612903226,0.8024193548387096,15.61449909210205
FD004,lstm,2,consistency,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,consistency,1,0.052941203117370605,17.303457260131836,1479.809326171875,0.10241935483870965,0.9274193548387096,15.61449909210205
FD004,lstm,2,consistency,2,0.17205893993377686,22.039514541625977,2584.1845703125,0.1266129032258064,0.8669354838709677,15.61449909210205
FD004,lstm,2,consistency,3,0.29117637872695923,20.862764358520508,2229.624267578125,0.1129032258064516,0.8588709677419355,15.61449909210205
FD004,lstm,2,consistency,4,0.4102941155433655,26.143539428710938,4441.6904296875,0.17137096774193547,0.7137096774193549,15.61449909210205
FD004,lstm,2,consistency,5,0.5294117629528046,46.42598342895508,64703.6328125,0.3596774193548387,0.3185483870967742,15.61449909210205
FD004,lstm,2,drift,0,0.0,15.61449909210205,1222.788330078125,0.1056451612903226,0.9637096774193549,15.61449909210205
FD004,lstm,2,drift,1,0.09999996423721313,17.90463638305664,1439.044921875,0.11524193548387096,0.967741935483871,15.61449909210205
FD004,lstm,2,drift,2,0.32499992847442627,29.728456497192383,5762.9267578125,0.2540322580645161,0.7943548387096774,15.61449909210205
FD004,lstm,2,drift,3,0.5499999821186066,43.117530822753906,18274.6875,0.39999999999999997,0.4879032258064516,15.61449909210205
FD004,lstm,2,drift,4,0.7749999910593033,53.978519439697266,47432.8515625,0.4620967741935484,0.20967741935483872,15.61449909210205
FD004,lstm,2,drift,5,1.0,62.78823471069336,104841.3125,0.4834677419354838,0.09274193548387097,15.61449909210205
FD004,lstm,3,accuracy,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,accuracy,1,0.05000007152557373,14.81405258178711,1207.230224609375,0.09919354838709679,0.967741935483871,14.958596229553223
FD004,lstm,3,accuracy,2,0.1875,15.64910888671875,1280.3037109375,0.08870967741935484,0.9475806451612904,14.958596229553223
FD004,lstm,3,accuracy,3,0.32499992847442627,15.629693031311035,1288.3809814453125,0.09112903225806453,0.9475806451612904,14.958596229553223
FD004,lstm,3,accuracy,4,0.4624999761581421,17.254648208618164,1811.05810546875,0.07459677419354839,0.9516129032258065,14.958596229553223
FD004,lstm,3,accuracy,5,0.5999999642372131,19.335622787475586,2127.643798828125,0.05274193548387096,0.9193548387096774,14.958596229553223
FD004,lstm,3,accuracy_bias,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,accuracy_bias,1,0.05000007152557373,14.787607192993164,1191.0953369140625,0.1043548387096774,0.9717741935483871,14.958596229553223
FD004,lstm,3,accuracy_bias,2,0.1875,16.806991577148438,1840.7955322265625,0.09104838709677418,0.9274193548387096,14.958596229553223
FD004,lstm,3,accuracy_bias,3,0.32499992847442627,19.718399047851562,2267.680419921875,0.09274193548387095,0.8790322580645161,14.958596229553223
FD004,lstm,3,accuracy_bias,4,0.4624999761581421,23.584692001342773,4869.091796875,0.13387096774193546,0.7540322580645161,14.958596229553223
FD004,lstm,3,accuracy_bias,5,0.5999999642372131,26.929655075073242,6418.923828125,0.1798387096774193,0.6895161290322581,14.958596229553223
FD004,lstm,3,completeness_MCAR,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,completeness_MCAR,1,0.050845980644226074,15.015287399291992,1286.1385498046875,0.09959677419354841,0.9556451612903226,14.958596229553223
FD004,lstm,3,completeness_MCAR,2,0.16276884078979492,15.003764152526855,1199.725341796875,0.1024193548387097,0.9717741935483871,14.958596229553223
FD004,lstm,3,completeness_MCAR,3,0.2758064866065979,16.49381446838379,1297.922119140625,0.09153225806451612,0.9274193548387096,14.958596229553223
FD004,lstm,3,completeness_MCAR,4,0.3872470259666443,17.69801139831543,1725.63916015625,0.08016129032258064,0.9314516129032258,14.958596229553223
FD004,lstm,3,completeness_MCAR,5,0.5002846717834473,17.65822410583496,1803.590576171875,0.07370967741935483,0.9112903225806451,14.958596229553223
FD004,lstm,3,completeness_MAR,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,completeness_MAR,1,0.05031627416610718,14.899070739746094,1221.393310546875,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,completeness_MAR,2,0.16413664817810059,15.283792495727539,1221.145263671875,0.10233870967741936,0.9556451612903226,14.958596229553223
FD004,lstm,3,completeness_MAR,3,0.2778462767601013,15.819568634033203,1257.71826171875,0.08750000000000001,0.9475806451612904,14.958596229553223
FD004,lstm,3,completeness_MAR,4,0.3907812237739563,16.199403762817383,1180.141357421875,0.07572580645161289,0.9395161290322581,14.958596229553223
FD004,lstm,3,completeness_MAR,5,0.5040954947471619,18.733755111694336,2230.380859375,0.06685483870967741,0.907258064516129,14.958596229553223
FD004,lstm,3,completeness_MNAR,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,completeness_MNAR,1,0.05043482780456543,15.356619834899902,1328.184814453125,0.09516129032258064,0.9596774193548387,14.958596229553223
FD004,lstm,3,completeness_MNAR,2,0.16331440210342407,16.648786544799805,1548.096435546875,0.08185483870967744,0.9596774193548387,14.958596229553223
FD004,lstm,3,completeness_MNAR,3,0.2761306166648865,17.236278533935547,2137.96826171875,0.07056451612903226,0.9153225806451613,14.958596229553223
FD004,lstm,3,completeness_MNAR,4,0.3883855938911438,20.03985023498535,3897.76513671875,0.048306451612903235,0.8709677419354839,14.958596229553223
FD004,lstm,3,completeness_MNAR,5,0.500118613243103,26.99665641784668,13941.9208984375,0.132258064516129,0.7540322580645161,14.958596229553223
FD004,lstm,3,timeliness,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,timeliness,1,0.15384620428085327,15.16032600402832,1190.177978515625,0.0907258064516129,0.9475806451612904,14.958596229553223
FD004,lstm,3,timeliness,2,0.38461536169052124,18.68939971923828,1911.9715576171875,0.07862903225806453,0.9233870967741935,14.958596229553223
FD004,lstm,3,timeliness,3,0.5384615361690521,21.709213256835938,6189.681640625,0.09032258064516131,0.8790322580645161,14.958596229553223
FD004,lstm,3,timeliness,4,0.7692307680845261,25.0572566986084,15578.73046875,0.11338709677419354,0.7943548387096774,14.958596229553223
FD004,lstm,3,timeliness,5,1.0,28.254568099975586,17007.94921875,0.1495967741935484,0.7379032258064516,14.958596229553223
FD004,lstm,3,consistency,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,consistency,1,0.052941203117370605,16.437620162963867,1533.16845703125,0.1043548387096774,0.9354838709677419,14.958596229553223
FD004,lstm,3,consistency,2,0.17205893993377686,21.16790008544922,2464.158203125,0.1314516129032258,0.7741935483870968,14.958596229553223
FD004,lstm,3,consistency,3,0.29117637872695923,18.83704948425293,1826.0489501953125,0.09766129032258063,0.8024193548387096,14.958596229553223
FD004,lstm,3,consistency,4,0.4102941155433655,30.65861701965332,9342.1123046875,0.22419354838709676,0.657258064516129,14.958596229553223
FD004,lstm,3,consistency,5,0.5294117629528046,44.95565414428711,59973.703125,0.3354838709677419,0.3709677419354839,14.958596229553223
FD004,lstm,3,drift,0,0.0,14.958596229553223,1234.77783203125,0.10161290322580645,0.967741935483871,14.958596229553223
FD004,lstm,3,drift,1,0.09999996423721313,17.065641403198242,1402.158935546875,0.11887096774193547,0.9637096774193549,14.958596229553223
FD004,lstm,3,drift,2,0.32499992847442627,31.53023910522461,6489.75830078125,0.29193548387096774,0.7298387096774194,14.958596229553223
FD004,lstm,3,drift,3,0.5499999821186066,47.08145523071289,25155.47265625,0.4318548387096774,0.2903225806451613,14.958596229553223
FD004,lstm,3,drift,4,0.7749999910593033,57.42284393310547,63428.90625,0.475,0.11290322580645161,14.958596229553223
FD004,lstm,3,drift,5,1.0,64.59520721435547,121298.21875,0.4879032258064516,0.06854838709677419,14.958596229553223
FD004,lstm,4,accuracy,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,accuracy,1,0.05000007152557373,14.857789993286133,1218.21533203125,0.04798387096774194,0.9112903225806451,14.969341278076172
FD004,lstm,4,accuracy,2,0.1875,15.544421195983887,1064.37060546875,0.04951612903225805,0.9274193548387096,14.969341278076172
FD004,lstm,4,accuracy,3,0.32499992847442627,15.996996879577637,1370.0416259765625,0.03330645161290322,0.8790322580645161,14.969341278076172
FD004,lstm,4,accuracy,4,0.4624999761581421,17.800806045532227,1803.750244140625,0.023467741935483864,0.8870967741935484,14.969341278076172
FD004,lstm,4,accuracy,5,0.5999999642372131,19.50168800354004,2020.9241943359375,0.033387096774193534,0.8467741935483871,14.969341278076172
FD004,lstm,4,accuracy_bias,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,accuracy_bias,1,0.05000007152557373,14.867181777954102,1257.0513916015625,0.05564516129032256,0.9153225806451613,14.969341278076172
FD004,lstm,4,accuracy_bias,2,0.1875,16.363203048706055,1740.667236328125,0.05991935483870967,0.8709677419354839,14.969341278076172
FD004,lstm,4,accuracy_bias,3,0.32499992847442627,18.850385665893555,2181.46240234375,0.1178225806451613,0.7782258064516129,14.969341278076172
FD004,lstm,4,accuracy_bias,4,0.4624999761581421,23.08095932006836,4146.587890625,0.16983870967741935,0.6411290322580645,14.969341278076172
FD004,lstm,4,accuracy_bias,5,0.5999999642372131,26.764585494995117,5973.453125,0.2068548387096774,0.5846774193548387,14.969341278076172
FD004,lstm,4,completeness_MCAR,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,completeness_MCAR,1,0.050845980644226074,14.98855209350586,1263.1236572265625,0.04596774193548385,0.9112903225806451,14.969341278076172
FD004,lstm,4,completeness_MCAR,2,0.16276884078979492,15.10621166229248,1316.29296875,0.05112903225806451,0.9153225806451613,14.969341278076172
FD004,lstm,4,completeness_MCAR,3,0.2758064866065979,16.143634796142578,1188.4056396484375,0.038064516129032236,0.8991935483870968,14.969341278076172
FD004,lstm,4,completeness_MCAR,4,0.3872470259666443,17.541540145874023,1797.232666015625,0.03298387096774191,0.8830645161290323,14.969341278076172
FD004,lstm,4,completeness_MCAR,5,0.5002846717834473,17.243635177612305,1653.6080322265625,0.03379032258064514,0.8346774193548387,14.969341278076172
FD004,lstm,4,completeness_MAR,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,completeness_MAR,1,0.05031627416610718,15.177478790283203,1222.87548828125,0.05233870967741934,0.9233870967741935,14.969341278076172
FD004,lstm,4,completeness_MAR,2,0.16413664817810059,15.355844497680664,1119.83837890625,0.043145161290322566,0.9193548387096774,14.969341278076172
FD004,lstm,4,completeness_MAR,3,0.2778462767601013,15.603063583374023,1203.549072265625,0.03701612903225806,0.9314516129032258,14.969341278076172
FD004,lstm,4,completeness_MAR,4,0.3907812237739563,15.869945526123047,1070.251220703125,0.026693548387096765,0.907258064516129,14.969341278076172
FD004,lstm,4,completeness_MAR,5,0.5040954947471619,18.069580078125,1838.635009765625,0.0246774193548387,0.8548387096774194,14.969341278076172
FD004,lstm,4,completeness_MNAR,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,completeness_MNAR,1,0.05043482780456543,15.295197486877441,1222.857177734375,0.045967741935483857,0.9153225806451613,14.969341278076172
FD004,lstm,4,completeness_MNAR,2,0.16331440210342407,16.685504913330078,1505.489990234375,0.03266129032258064,0.8911290322580645,14.969341278076172
FD004,lstm,4,completeness_MNAR,3,0.2761306166648865,18.13408851623535,2620.39208984375,0.031129032258064508,0.8467741935483871,14.969341278076172
FD004,lstm,4,completeness_MNAR,4,0.3883855938911438,19.086627960205078,3215.10791015625,0.03717741935483872,0.8064516129032258,14.969341278076172
FD004,lstm,4,completeness_MNAR,5,0.500118613243103,28.45349884033203,22980.86328125,0.14758064516129035,0.6129032258064516,14.969341278076172
FD004,lstm,4,timeliness,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,timeliness,1,0.15384620428085327,15.178153038024902,1115.390869140625,0.03895161290322583,0.9153225806451613,14.969341278076172
FD004,lstm,4,timeliness,2,0.38461536169052124,18.988162994384766,2498.73681640625,0.07983870967741938,0.8306451612903226,14.969341278076172
FD004,lstm,4,timeliness,3,0.5384615361690521,22.18756675720215,7203.509765625,0.09798387096774194,0.7943548387096774,14.969341278076172
FD004,lstm,4,timeliness,4,0.7692307680845261,26.10646629333496,15848.65625,0.12145161290322584,0.7096774193548387,14.969341278076172
FD004,lstm,4,timeliness,5,1.0,29.183914184570312,19616.42578125,0.16943548387096774,0.6330645161290323,14.969341278076172
FD004,lstm,4,consistency,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,consistency,1,0.052941203117370605,16.08856773376465,1474.60546875,0.09395161290322579,0.8870967741935484,14.969341278076172
FD004,lstm,4,consistency,2,0.17205893993377686,19.27865982055664,2037.5087890625,0.17782258064516127,0.6814516129032258,14.969341278076172
FD004,lstm,4,consistency,3,0.29117637872695923,18.1715145111084,1694.453125,0.10524193548387095,0.7459677419354839,14.969341278076172
FD004,lstm,4,consistency,4,0.4102941155433655,27.510356903076172,8252.330078125,0.22056451612903225,0.5967741935483871,14.969341278076172
FD004,lstm,4,consistency,5,0.5294117629528046,42.235633850097656,48664.234375,0.3415322580645161,0.32661290322580644,14.969341278076172
FD004,lstm,4,drift,0,0.0,14.969341278076172,1223.143798828125,0.04677419354838709,0.9153225806451613,14.969341278076172
FD004,lstm,4,drift,1,0.09999996423721313,17.684938430786133,1367.56201171875,0.1282258064516129,0.9032258064516129,14.969341278076172
FD004,lstm,4,drift,2,0.32499992847442627,32.95803451538086,6737.7607421875,0.3786290322580645,0.4959677419354839,14.969341278076172
FD004,lstm,4,drift,3,0.5499999821186066,48.50875473022461,27464.453125,0.4830645161290323,0.08870967741935484,14.969341278076172
FD004,lstm,4,drift,4,0.7749999910593033,59.44416809082031,75524.40625,0.4967741935483871,0.016129032258064516,14.969341278076172
FD004,lstm,4,drift,5,1.0,66.9028091430664,152931.59375,0.4991935483870968,0.004032258064516129,14.969341278076172
FD004,transformer,0,accuracy,0,0.0,16.572790145874023,1439.068115234375,0.06903225806451616,0.9516129032258065,16.572790145874023
